Date,Product ID,Sale Amount,Region,Discount,Quantity,Customer Type,Sales Rep,Payment Method,Return Status,Shipping Cost
4/26/2024,P0057,58,North,32.49,19,Retail,David,Cash,No,6.16
4/26/2024,P0046,420,North,50,12,Online,Alice,Cash,No,14.36
4/26/2024,P0044,405,North,29.76,10,Wholesale,Alice,PayPal,No,16.5
4/26/2024,P0024,195,West,31.42,12,Online,Alice,PayPal,No,9.44
4/26/2024,P0009,230,North,5.58,9,Online,Alice,PayPal,No,15.36
4/26/2024,P0012,15,North,20.17,8,Online,Alice,Bank Transfer,No,6.14
4/26/2024,P0100,309,East,43.04,2,Retail,Charlie,PayPal,No,10.42
4/26/2024,P0009,184,North,41.71,7,Wholesale,Bob,Cash,No,12.11
4/26/2024,P0022,288,West,26.12,4,Online,Charlie,PayPal,No,16.73
4/26/2024,P0017,380,South,45.17,19,Retail,Bob,Cash,No,10.07
4/26/2024,P0033,467,North,7.15,8,Online,Alice,Cash,No,11.81
4/27/2024,P0047,363,West,32.91,13,Wholesale,Charlie,Credit Card,No,14.43
4/27/2024,P0088,373,North,12.44,3,Retail,Bob,Cash,No,14.36
4/27/2024,P0015,213,West,32.28,5,Online,Bob,Credit Card,No,12.77
4/27/2024,P0093,105,North,4.37,8,Retail,Alice,PayPal,No,9.93
4/27/2024,P0096,291,East,47.18,2,Wholesale,Alice,Credit Card,Yes,15.05
4/27/2024,P0033,144,South,39.32,10,Wholesale,David,Bank Transfer,No,17.56
4/27/2024,P0093,425,South,10.05,16,Retail,David,Bank Transfer,Yes,7.31
4/27/2024,P0015,42,West,31.86,4,Online,Bob,Bank Transfer,No,10.11
4/27/2024,P0027,91,West,37.96,14,Wholesale,David,PayPal,Yes,15.03
4/27/2024,P0098,492,South,10.47,3,Wholesale,Charlie,Cash,No,16.34
4/27/2024,P0061,157,East,4.67,10,Online,Bob,Bank Transfer,No,16.72
4/27/2024,P0068,104,East,17.59,13,Retail,Charlie,Credit Card,No,14.8
4/27/2024,P0082,462,North,6.79,5,Retail,David,PayPal,No,12.17
4/27/2024,P0085,489,East,28.29,17,Online,Charlie,PayPal,Yes,14.69
4/27/2024,P0048,445,South,21.21,17,Wholesale,Bob,Credit Card,No,7.03
4/27/2024,P0008,179,South,23.12,11,Wholesale,Charlie,Credit Card,No,8.12
4/27/2024,P0006,220,East,27.14,19,Online,Bob,PayPal,No,18.91
4/27/2024,P0063,394,East,49.1,18,Online,David,PayPal,No,18.83
4/27/2024,P0084,200,South,39.63,17,Retail,Bob,Cash,No,15.86
4/27/2024,P0002,16,South,31.47,11,Retail,David,PayPal,No,9.91
4/27/2024,P0022,389,South,18.19,15,Online,Alice,Credit Card,No,14.73
4/27/2024,P0021,323,South,1.35,8,Wholesale,David,PayPal,No,15.32
4/27/2024,P0006,351,South,5.83,12,Retail,Bob,PayPal,Yes,12.73
4/27/2024,P0096,443,East,36.54,17,Online,Bob,Credit Card,No,16.23
4/28/2024,P0070,43,East,18.46,5,Wholesale,Alice,Cash,No,5.45
4/28/2024,P0013,60,North,16.72,4,Retail,Alice,PayPal,No,8.84
4/28/2024,P0001,129,North,44.45,11,Online,David,Bank Transfer,No,16.92
4/28/2024,P0022,147,West,24.23,8,Online,Charlie,Bank Transfer,No,19.08
4/28/2024,P0024,376,North,44.98,16,Wholesale,Charlie,Credit Card,No,18.14
4/28/2024,P0064,115,East,44.33,16,Wholesale,Alice,Credit Card,No,15.75
4/28/2024,P0041,291,North,4.01,3,Online,David,Credit Card,No,7.48
4/28/2024,P0094,41,North,47.27,12,Wholesale,Alice,Bank Transfer,No,10.53
4/28/2024,P0022,133,East,3.85,13,Online,Alice,Credit Card,Yes,5.75
4/28/2024,P0061,179,South,48.18,1,Wholesale,Bob,Bank Transfer,No,14.6
4/28/2024,P0012,484,East,22.63,4,Wholesale,Bob,Cash,No,11.75
4/28/2024,P0090,455,East,38.04,6,Retail,Bob,Credit Card,No,13.6
4/28/2024,P0004,21,West,35.31,5,Retail,Alice,PayPal,No,19.69
4/28/2024,P0083,177,West,25.92,5,Wholesale,David,Cash,Yes,11.03
4/28/2024,P0080,352,West,30.97,10,Online,Charlie,Bank Transfer,No,9.6
4/28/2024,P0012,87,South,47.5,19,Wholesale,Charlie,Credit Card,Yes,7.26
4/28/2024,P0033,43,North,46.37,18,Retail,Bob,PayPal,Yes,7.15
4/28/2024,P0021,218,West,32.72,2,Online,David,Bank Transfer,No,12.78
4/28/2024,P0100,335,East,32.89,16,Wholesale,Bob,Cash,No,16.24
4/28/2024,P0073,420,West,12.35,15,Wholesale,David,PayPal,No,13.47
4/28/2024,P0072,17,East,41.43,5,Wholesale,David,Cash,No,18.1
4/28/2024,P0084,234,South,31.63,9,Wholesale,David,Credit Card,No,9.74
4/28/2024,P0074,236,West,41.31,5,Retail,Alice,PayPal,Yes,13.93
4/28/2024,P0096,184,East,32.89,5,Retail,David,Credit Card,No,14.92
4/29/2024,P0092,90,North,14.97,9,Retail,Alice,Bank Transfer,No,9.21
4/29/2024,P0074,291,South,9.47,9,Retail,Charlie,Bank Transfer,No,10.94
4/29/2024,P0072,66,East,3.85,2,Online,Charlie,Cash,No,13.86
4/29/2024,P0052,144,North,29.3,7,Online,Alice,Credit Card,No,5.31
4/29/2024,P0047,247,North,14.2,1,Online,Charlie,Credit Card,No,18.3
4/29/2024,P0097,481,East,31.53,2,Wholesale,Charlie,PayPal,No,6.67
4/29/2024,P0059,226,West,2.93,12,Online,Bob,Bank Transfer,No,5.71
4/29/2024,P0047,236,North,18.78,6,Retail,Alice,Credit Card,No,8.23
4/29/2024,P0056,35,South,13.03,19,Retail,Alice,Credit Card,No,12.53
4/29/2024,P0013,196,North,18.52,16,Wholesale,Alice,Credit Card,No,9.93
4/29/2024,P0044,379,West,2.71,4,Online,Bob,Bank Transfer,No,11.6
4/29/2024,P0035,127,South,36.21,18,Wholesale,Alice,Bank Transfer,Yes,6.26
4/29/2024,P0029,206,South,5.83,5,Wholesale,Charlie,Bank Transfer,No,8.5
4/29/2024,P0056,125,South,0.72,18,Online,David,Cash,No,6.46
4/29/2024,P0005,312,East,47.31,6,Wholesale,Bob,Bank Transfer,No,8.45
4/29/2024,P0067,111,North,9.64,14,Online,Bob,Bank Transfer,No,15.55
4/29/2024,P0053,389,West,41.4,17,Online,Alice,Bank Transfer,No,13.63
4/29/2024,P0060,172,East,48.22,18,Wholesale,David,PayPal,No,10.01
4/29/2024,P0006,423,East,26.71,10,Retail,David,PayPal,No,8.92
4/29/2024,P0048,187,South,26.31,19,Online,David,Credit Card,No,19.96
4/29/2024,P0080,482,East,18.37,18,Retail,Charlie,PayPal,No,16.52
4/29/2024,P0035,289,North,21.28,4,Retail,David,Cash,No,17.33
4/29/2024,P0018,295,East,24.1,15,Online,Alice,Cash,No,5.4
4/29/2024,P0011,221,East,7.6,6,Retail,Charlie,Credit Card,Yes,5.89
4/30/2024,P0051,63,South,18.24,6,Wholesale,David,Credit Card,Yes,15.69
4/30/2024,P0023,76,South,40.81,3,Wholesale,Alice,Cash,No,7.88
4/30/2024,P0047,41,East,9.12,9,Retail,Charlie,Cash,No,11.38
4/30/2024,P0075,260,South,36.49,11,Wholesale,Charlie,Cash,No,7.76
4/30/2024,P0059,17,West,32.58,5,Online,David,Credit Card,No,7.66
4/30/2024,P0057,443,West,2.86,14,Online,Charlie,Cash,No,6.64
4/30/2024,P0093,440,West,1.12,2,Retail,Bob,Credit Card,No,13.91
4/30/2024,P0056,224,East,17.63,19,Wholesale,Alice,Cash,No,16.09
4/30/2024,P0027,55,North,34.61,8,Retail,David,Cash,No,5.85
4/30/2024,P0073,89,North,16.52,13,Wholesale,Alice,PayPal,No,9.13
4/30/2024,P0035,44,South,33.39,19,Online,Alice,Cash,No,14.88
4/30/2024,P0055,198,North,33.27,5,Wholesale,Bob,Credit Card,No,10.88
4/30/2024,P0009,98,North,40.33,15,Wholesale,Charlie,Cash,No,15.57
4/30/2024,P0018,344,East,4.97,4,Retail,Bob,Bank Transfer,No,16.39
4/30/2024,P0044,444,South,28.86,4,Online,Bob,PayPal,No,5.48
4/30/2024,P0021,456,North,3.12,18,Wholesale,Charlie,Cash,No,10.71
4/30/2024,P0056,145,West,8.8,19,Online,David,Cash,Yes,15.94
4/30/2024,P0048,43,South,16.28,9,Wholesale,Alice,Bank Transfer,No,10.68
4/30/2024,P0100,290,South,35.37,15,Online,David,Bank Transfer,No,5.09
4/30/2024,P0001,122,South,48.69,12,Wholesale,David,Bank Transfer,No,10.04
4/30/2024,P0027,181,West,17.13,4,Online,Bob,Bank Transfer,No,18.09
4/30/2024,P0045,348,North,26.06,3,Wholesale,Charlie,Bank Transfer,Yes,19.28
4/30/2024,P0063,52,West,12.95,5,Online,Charlie,Bank Transfer,Yes,13.41
4/30/2024,P0058,391,South,33.77,17,Wholesale,Alice,Cash,No,9.6
5/1/2024,P0040,443,South,18.33,5,Wholesale,Charlie,Credit Card,No,11.99
5/1/2024,P0063,22,East,24.08,4,Online,David,Cash,Yes,8.54
5/1/2024,P0038,183,East,28.39,7,Retail,Charlie,Cash,No,7.52
5/1/2024,P0029,134,East,34.31,7,Wholesale,Charlie,Cash,Yes,12.4
5/1/2024,P0040,341,East,3,7,Wholesale,David,PayPal,No,16.05
5/1/2024,P0019,216,South,27.75,17,Retail,Alice,Credit Card,No,8.34
5/1/2024,P0088,352,West,21.56,15,Wholesale,Alice,Credit Card,No,18.64
5/1/2024,P0056,446,East,6.69,7,Online,David,PayPal,No,7.52
5/1/2024,P0044,456,West,10.4,15,Retail,Charlie,Credit Card,No,13.38
5/1/2024,P0065,113,East,44.19,4,Wholesale,Charlie,PayPal,No,16.65
5/1/2024,P0100,139,North,43.59,2,Online,Alice,Cash,No,8.2
5/1/2024,P0087,49,East,1.67,13,Online,Alice,Credit Card,No,9.45
5/1/2024,P0013,32,West,34.47,12,Retail,Alice,Cash,No,5.77
5/1/2024,P0030,261,East,27.71,10,Retail,Bob,Bank Transfer,No,19.16
5/1/2024,P0049,452,North,46.99,19,Retail,Alice,Cash,No,12.3
5/1/2024,P0075,334,West,45.4,15,Online,Charlie,Credit Card,No,5.96
5/1/2024,P0063,299,West,28.98,17,Wholesale,Alice,Cash,No,17.45
5/1/2024,P0071,211,West,6.95,6,Online,Charlie,Cash,No,13.54
5/1/2024,P0035,164,South,22.99,5,Online,Charlie,PayPal,No,5.83
5/1/2024,P0011,64,West,36.26,13,Retail,Charlie,Credit Card,No,11.76
5/1/2024,P0049,115,South,47.59,14,Wholesale,Alice,Cash,No,11.52
5/1/2024,P0040,269,North,18.19,14,Online,Alice,PayPal,No,7.19
5/1/2024,P0021,461,West,39.23,15,Retail,David,Credit Card,No,11.31
5/1/2024,P0047,209,West,34.17,16,Retail,Alice,Bank Transfer,No,9.24
5/2/2024,P0003,335,West,3.91,10,Wholesale,Alice,Cash,No,15.5
5/2/2024,P0030,226,North,27.9,1,Wholesale,Alice,Cash,No,5.08
5/2/2024,P0088,420,South,9.18,11,Retail,Bob,Cash,No,6.6
5/2/2024,P0067,56,East,34.18,7,Wholesale,Alice,Cash,No,18.78
5/2/2024,P0062,379,North,30.5,17,Wholesale,Bob,Cash,No,11.5
5/2/2024,P0037,126,North,48.65,4,Online,Charlie,Bank Transfer,No,7.64
5/2/2024,P0097,383,North,46.77,7,Wholesale,Charlie,Bank Transfer,No,16.9
5/2/2024,P0022,433,South,0.47,3,Retail,Charlie,Credit Card,Yes,17.77
5/2/2024,P0031,221,South,4,14,Wholesale,Charlie,Credit Card,No,8.17
5/2/2024,P0046,164,South,38.46,18,Online,Bob,PayPal,No,15.7
5/2/2024,P0076,272,South,34.28,18,Wholesale,Bob,PayPal,Yes,14.23
5/2/2024,P0045,160,South,40.05,1,Online,Charlie,PayPal,No,16.18
5/2/2024,P0014,221,West,13.34,6,Wholesale,Alice,Bank Transfer,No,16.82
5/2/2024,P0012,201,East,42.47,9,Wholesale,Charlie,Credit Card,No,14.91
5/2/2024,P0063,378,East,22.12,2,Retail,Charlie,Credit Card,No,19.34
5/2/2024,P0091,252,South,13.1,8,Retail,Bob,Bank Transfer,No,17.96
5/2/2024,P0077,107,South,0.53,4,Wholesale,Charlie,Credit Card,No,8.43
5/2/2024,P0088,38,West,43.57,10,Wholesale,Bob,Cash,No,18.7
5/2/2024,P0038,198,South,26.77,1,Online,David,Credit Card,Yes,10.39
5/2/2024,P0047,181,West,48.77,11,Online,Bob,Credit Card,No,15.9
5/2/2024,P0054,380,West,35.73,9,Retail,Charlie,Cash,No,17.72
5/2/2024,P0055,206,North,4.02,19,Wholesale,Alice,PayPal,No,11.55
5/2/2024,P0048,164,North,29.41,11,Wholesale,Bob,PayPal,Yes,5.77
5/2/2024,P0073,149,South,0.86,4,Online,Bob,PayPal,Yes,19.24
5/3/2024,P0072,410,West,27.89,5,Wholesale,Bob,Bank Transfer,No,6.09
5/3/2024,P0015,302,South,17.51,17,Wholesale,Charlie,Cash,No,10.22
5/3/2024,P0071,299,North,32.16,18,Wholesale,Charlie,Cash,No,13.95
5/3/2024,P0088,265,North,27.08,5,Online,Bob,Bank Transfer,No,6.76
5/3/2024,P0016,487,North,13.07,18,Online,Alice,Cash,No,17.57
5/3/2024,P0088,173,North,8.12,17,Online,Charlie,Credit Card,Yes,8.05
5/3/2024,P0043,143,North,20.24,3,Wholesale,Alice,PayPal,No,19.79
5/3/2024,P0007,361,South,49.34,11,Online,David,Cash,No,18.75
5/3/2024,P0043,425,South,21.78,17,Retail,Alice,Cash,No,14.07
5/3/2024,P0028,338,North,37.44,8,Retail,Charlie,PayPal,No,14.9
5/3/2024,P0066,387,South,2.85,8,Online,Bob,Bank Transfer,No,13
5/3/2024,P0098,415,North,18.94,2,Online,David,PayPal,No,10.87
5/3/2024,P0060,275,North,29.02,7,Wholesale,Alice,Bank Transfer,No,10.28
5/3/2024,P0003,38,North,37.56,6,Online,Bob,Bank Transfer,No,18.37
5/3/2024,P0001,148,South,26.42,18,Online,David,Credit Card,No,13.65
5/3/2024,P0031,357,South,25.76,7,Retail,Alice,PayPal,No,17.35
5/3/2024,P0056,459,West,38.2,18,Retail,Bob,Cash,No,12.71
5/3/2024,P0087,321,South,15.66,12,Retail,David,Bank Transfer,No,9.61
5/3/2024,P0084,94,South,4.53,7,Retail,Charlie,Credit Card,No,6.38
5/3/2024,P0080,258,East,17.36,7,Online,Alice,PayPal,No,9.86
5/3/2024,P0046,360,North,7.95,1,Retail,Alice,Bank Transfer,No,18.2
5/3/2024,P0032,323,North,48.3,10,Wholesale,David,Credit Card,No,15.68
5/3/2024,P0081,242,South,28.88,10,Wholesale,Alice,Cash,No,16.79
5/3/2024,P0018,317,South,22.33,12,Online,Bob,Bank Transfer,No,16.6
5/4/2024,P0068,70,West,45.6,3,Wholesale,Alice,Bank Transfer,No,6.8
5/4/2024,P0035,282,East,45.02,3,Retail,Alice,Cash,No,7.38
5/4/2024,P0100,228,North,20.78,13,Retail,Bob,Cash,No,9.76
5/4/2024,P0023,295,North,43.74,13,Wholesale,Bob,Cash,No,9.52
5/4/2024,P0079,498,South,3.2,6,Online,Charlie,Bank Transfer,No,5.99
5/4/2024,P0013,258,South,44.29,3,Retail,Bob,Credit Card,No,7.3
5/4/2024,P0078,81,East,15.53,15,Retail,Alice,Credit Card,No,17.84
5/4/2024,P0014,302,North,28.26,9,Wholesale,David,Cash,Yes,13.84
5/4/2024,P0037,398,East,13.48,6,Online,Alice,Credit Card,No,10.13
5/4/2024,P0005,419,North,49.24,6,Online,Charlie,Cash,No,12.9
5/4/2024,P0022,207,South,3.59,8,Wholesale,David,Cash,No,8.92
5/4/2024,P0028,89,East,22.35,11,Retail,Charlie,PayPal,No,13.76
5/4/2024,P0004,394,West,31.05,19,Wholesale,Alice,Credit Card,No,6.12
5/4/2024,P0050,146,South,30.78,16,Wholesale,Bob,Bank Transfer,No,18.54
5/4/2024,P0029,222,West,36.94,9,Wholesale,David,PayPal,No,8.61
5/4/2024,P0037,336,West,36.22,11,Retail,Alice,Cash,No,17.29
5/4/2024,P0035,116,West,39.66,16,Retail,David,PayPal,No,14.9
5/4/2024,P0020,457,North,11.71,6,Wholesale,Charlie,Cash,No,12.85
5/4/2024,P0035,216,West,18.53,17,Online,Alice,Cash,No,18.95
5/4/2024,P0099,161,North,19.1,16,Wholesale,David,Cash,No,7.35
5/4/2024,P0084,142,East,47.79,18,Retail,Alice,Credit Card,No,6.79
5/4/2024,P0002,444,South,20.47,1,Online,Alice,Cash,No,9.83
5/4/2024,P0058,175,North,11.09,18,Online,Charlie,Cash,No,17.45
5/4/2024,P0018,422,North,31.62,8,Retail,Charlie,Credit Card,Yes,5.53
5/5/2024,P0094,439,East,21.36,10,Retail,Charlie,Credit Card,No,8.59
5/5/2024,P0056,189,East,12.5,2,Wholesale,Bob,Cash,No,11.37
5/5/2024,P0064,130,South,35.76,9,Retail,David,Credit Card,No,15.69
5/5/2024,P0093,183,East,9.6,4,Online,Charlie,Bank Transfer,No,9.49
5/5/2024,P0052,340,North,31.67,11,Wholesale,Bob,Bank Transfer,No,11.72
5/5/2024,P0022,77,South,21.53,10,Wholesale,Bob,Cash,No,10.05
5/5/2024,P0093,196,South,15.96,14,Online,David,PayPal,No,6.38
5/5/2024,P0060,147,South,47.3,7,Retail,David,Credit Card,No,16.08
5/5/2024,P0010,363,West,16.22,19,Wholesale,Charlie,PayPal,Yes,11.92
5/5/2024,P0084,397,West,17.38,6,Online,Bob,Bank Transfer,No,17.19
5/5/2024,P0080,317,North,43.53,16,Online,David,Cash,No,15.42
5/5/2024,P0006,339,West,6.45,19,Online,David,Bank Transfer,No,5.87
5/5/2024,P0081,490,East,5.4,19,Retail,David,Credit Card,No,12.5
5/5/2024,P0006,247,South,14.14,13,Retail,David,Credit Card,No,19.86
5/5/2024,P0086,27,North,29.58,12,Retail,Bob,Cash,No,9.62
5/5/2024,P0082,85,East,19.22,15,Retail,Alice,Credit Card,No,12.39
5/5/2024,P0096,444,South,30.43,8,Online,David,Credit Card,No,14.78
5/5/2024,P0028,160,East,7.99,4,Wholesale,Bob,Credit Card,No,8.03
5/5/2024,P0042,117,West,13.07,8,Online,David,PayPal,No,15.54
5/5/2024,P0074,162,East,28.26,16,Wholesale,Bob,Cash,No,14.9
5/5/2024,P0041,325,West,10.86,16,Wholesale,Charlie,Cash,No,10.62
5/5/2024,P0063,46,East,21.14,2,Wholesale,Alice,Cash,No,9.27
5/5/2024,P0022,461,North,28.63,17,Retail,Bob,Credit Card,No,18.79
5/5/2024,P0092,342,West,48.68,5,Online,Bob,Credit Card,No,6.91
5/6/2024,P0079,155,West,3.99,5,Wholesale,Bob,Credit Card,No,11.48
5/6/2024,P0029,135,South,23.02,12,Online,David,Cash,No,16.5
5/6/2024,P0071,294,West,19.81,7,Retail,Charlie,PayPal,No,7.22
5/6/2024,P0034,117,South,41.21,5,Wholesale,David,Bank Transfer,No,18.99
5/6/2024,P0096,295,West,45.01,4,Retail,Charlie,Cash,No,12.89
5/6/2024,P0002,249,West,45.35,17,Retail,Alice,Cash,No,12.57
5/6/2024,P0026,384,West,18.76,6,Online,David,PayPal,No,11.36
5/6/2024,P0075,111,West,15.23,14,Wholesale,Bob,Bank Transfer,No,18.01
5/6/2024,P0089,229,South,22.46,9,Retail,Alice,Bank Transfer,No,19.23
5/6/2024,P0019,16,North,17.2,4,Online,David,Credit Card,No,10.7
5/6/2024,P0020,225,East,35.94,11,Wholesale,Charlie,Bank Transfer,No,13.14
5/6/2024,P0033,178,West,10.68,16,Wholesale,David,Credit Card,No,9.73
5/6/2024,P0081,83,West,32.93,16,Retail,David,Cash,No,10.52
5/6/2024,P0094,302,North,46.35,16,Retail,Bob,PayPal,No,5.43
5/6/2024,P0082,36,South,14,6,Retail,Bob,Cash,No,16.79
5/6/2024,P0096,286,East,33.84,15,Retail,Alice,Bank Transfer,No,19.54
5/6/2024,P0004,493,North,7.18,3,Wholesale,Bob,Cash,Yes,16.54
5/6/2024,P0032,52,North,6.07,9,Retail,David,PayPal,No,12.77
5/6/2024,P0019,316,North,5.78,1,Retail,David,PayPal,No,17.41
5/6/2024,P0003,102,North,6.93,11,Retail,Charlie,Credit Card,No,17.87
5/6/2024,P0092,80,West,10.81,6,Wholesale,David,Cash,No,13.17
5/6/2024,P0061,278,East,28.14,5,Online,Alice,PayPal,No,19.06
5/6/2024,P0038,118,West,38.35,18,Online,Alice,PayPal,No,5.45
5/6/2024,P0006,190,North,6.34,12,Wholesale,Bob,PayPal,No,5.15
5/7/2024,P0056,224,East,43.5,7,Online,Charlie,PayPal,No,6.22
5/7/2024,P0040,456,North,42.14,2,Wholesale,David,Bank Transfer,No,5.87
5/7/2024,P0081,123,South,36.37,7,Retail,Bob,Cash,No,11.37
5/7/2024,P0069,194,North,21.3,9,Online,David,Cash,No,19.1
5/7/2024,P0083,418,North,0.08,8,Wholesale,Alice,Cash,No,15.13
5/7/2024,P0042,134,South,36.74,9,Wholesale,Alice,Bank Transfer,No,14.89
5/7/2024,P0099,114,West,43.95,10,Retail,Charlie,Bank Transfer,No,10.77
5/7/2024,P0086,246,East,16.76,12,Wholesale,David,PayPal,No,13.01
5/7/2024,P0088,150,North,35.9,2,Online,David,Bank Transfer,No,9.56
5/7/2024,P0074,302,North,3.1,10,Retail,Alice,Credit Card,No,12.77
5/7/2024,P0002,167,South,35.47,3,Wholesale,Charlie,Bank Transfer,No,16.2
5/7/2024,P0028,483,East,3.42,1,Retail,Bob,PayPal,No,13.38
5/7/2024,P0017,405,South,29.36,17,Wholesale,Charlie,Cash,No,11.28
5/7/2024,P0070,458,North,29.88,1,Online,Bob,Bank Transfer,No,17.67
5/7/2024,P0069,283,West,15.11,5,Online,Bob,Cash,No,9.31
5/7/2024,P0039,387,West,3.96,14,Retail,Alice,Cash,No,12.22
5/7/2024,P0007,350,East,47.47,6,Wholesale,Bob,Credit Card,No,19.67
5/7/2024,P0032,126,North,26.78,9,Retail,David,Credit Card,No,19.51
5/7/2024,P0004,383,South,28.99,14,Retail,Alice,Bank Transfer,No,5.09
5/7/2024,P0021,71,North,30.75,4,Online,Charlie,Cash,No,12.98
5/7/2024,P0032,33,South,44.55,1,Retail,Charlie,PayPal,Yes,10.05
5/7/2024,P0082,69,South,3.01,6,Wholesale,Bob,Cash,No,9.37
5/7/2024,P0097,410,East,44.66,7,Online,David,Cash,No,13.94
5/7/2024,P0014,371,South,11.98,6,Wholesale,Charlie,Credit Card,No,11.69
5/8/2024,P0070,325,East,3.9,1,Retail,Bob,Credit Card,No,15.99
5/8/2024,P0075,274,West,32.86,8,Online,Charlie,Credit Card,No,5.41
5/8/2024,P0046,189,East,48.85,12,Wholesale,David,Credit Card,Yes,18.9
5/8/2024,P0020,241,East,2.86,11,Wholesale,Bob,Bank Transfer,Yes,13.51
5/8/2024,P0093,485,East,21.31,2,Retail,David,Bank Transfer,No,15.26
5/8/2024,P0058,152,West,26.49,2,Wholesale,Bob,Cash,No,14.07
5/8/2024,P0099,342,East,12.61,2,Retail,David,Bank Transfer,Yes,19.84
5/8/2024,P0080,421,South,49.14,8,Retail,Charlie,PayPal,No,19.79
5/8/2024,P0048,254,South,32.05,7,Retail,Charlie,Cash,No,14.15
5/8/2024,P0007,90,East,42.22,16,Retail,David,Cash,No,15.26
5/8/2024,P0040,135,South,20.79,9,Online,Charlie,PayPal,No,14.28
5/8/2024,P0059,146,East,17.7,16,Wholesale,Charlie,Cash,No,9.66
5/8/2024,P0036,65,West,27.66,2,Wholesale,Bob,PayPal,No,7.89
5/8/2024,P0044,222,South,21.76,3,Online,David,Credit Card,No,11.04
5/8/2024,P0031,103,East,35.75,2,Retail,Bob,Credit Card,No,15.24
5/8/2024,P0042,392,North,13.29,19,Retail,Charlie,Credit Card,No,5.84
5/8/2024,P0044,468,West,22.48,17,Retail,Charlie,PayPal,No,12.71
5/8/2024,P0043,487,North,44.76,12,Retail,Alice,Bank Transfer,No,11.13
5/8/2024,P0043,301,East,37.81,11,Online,David,Bank Transfer,No,12.91
5/8/2024,P0047,137,South,8.4,19,Wholesale,David,Cash,No,17.9
5/8/2024,P0006,449,East,44.34,6,Retail,Bob,Credit Card,No,5.71
5/8/2024,P0093,226,South,29.45,10,Retail,David,Credit Card,Yes,16.45
5/8/2024,P0091,208,East,33.96,14,Retail,Bob,Cash,No,15
5/8/2024,P0066,29,East,14.71,1,Wholesale,Charlie,Credit Card,No,8.06
5/9/2024,P0086,64,South,22.08,15,Wholesale,Alice,Credit Card,No,16.01
5/9/2024,P0009,255,South,40.34,6,Online,Charlie,PayPal,No,12.45
5/9/2024,P0011,260,East,16.53,13,Wholesale,Bob,Cash,No,12.22
5/9/2024,P0080,69,North,8.25,14,Wholesale,Bob,PayPal,No,12.25
5/9/2024,P0077,172,West,18.92,13,Retail,Alice,Credit Card,No,19.24
5/9/2024,P0018,211,North,3.46,16,Wholesale,Charlie,Credit Card,No,19.17
5/9/2024,P0025,236,North,35.89,1,Retail,David,Cash,No,18.7
5/9/2024,P0097,138,North,7.39,14,Online,Alice,Credit Card,No,18.3
5/9/2024,P0074,471,North,14.26,13,Retail,David,Bank Transfer,No,5.56
5/9/2024,P0058,54,South,44.05,10,Online,Charlie,PayPal,No,11.01
5/9/2024,P0030,206,North,27.02,10,Wholesale,Alice,PayPal,No,18.42
5/9/2024,P0001,433,West,16.07,4,Online,Charlie,Bank Transfer,No,16.33
5/9/2024,P0063,175,South,27.38,14,Retail,Charlie,Cash,No,11.85
5/9/2024,P0097,256,North,10.91,12,Wholesale,David,Cash,No,16.6
5/9/2024,P0079,235,South,1.26,6,Wholesale,David,Credit Card,No,8.12
5/9/2024,P0029,289,North,30.19,15,Retail,David,Cash,No,14
5/9/2024,P0066,269,North,35.71,5,Wholesale,Charlie,Bank Transfer,No,12.99
5/9/2024,P0075,356,West,43.99,10,Retail,Bob,Cash,No,13.6
5/9/2024,P0053,206,South,38.59,9,Online,Charlie,Credit Card,No,15.83
5/9/2024,P0098,116,South,46.33,10,Online,Bob,Bank Transfer,No,19.25
5/9/2024,P0019,278,East,49.3,12,Wholesale,Alice,Credit Card,No,8.96
5/9/2024,P0066,241,North,37.25,4,Retail,David,PayPal,No,16.37
5/9/2024,P0084,414,North,43.4,4,Retail,David,PayPal,Yes,14.68
5/9/2024,P0052,110,West,33.69,13,Online,Charlie,Cash,No,15.43
5/10/2024,P0031,169,West,8.55,14,Retail,Bob,Bank Transfer,No,11.43
5/10/2024,P0060,431,South,9.09,12,Wholesale,Alice,Bank Transfer,No,19.17
5/10/2024,P0068,104,West,5.51,13,Wholesale,Charlie,Bank Transfer,No,12.19
5/10/2024,P0093,425,South,47.15,13,Online,Alice,Credit Card,No,6.82
5/10/2024,P0030,216,North,33.64,2,Retail,Bob,Bank Transfer,No,15.21
5/10/2024,P0013,322,North,39.5,19,Wholesale,David,Cash,No,6.93
5/10/2024,P0015,441,South,16.56,9,Wholesale,David,PayPal,No,9.84
5/10/2024,P0020,423,West,23.02,10,Wholesale,Bob,Cash,No,8.42
5/10/2024,P0034,244,West,1.99,17,Retail,David,PayPal,No,13.08
5/10/2024,P0092,336,South,44.45,10,Online,Charlie,PayPal,No,10.21
5/10/2024,P0020,431,North,42.65,13,Online,Bob,Cash,No,7.4
5/10/2024,P0050,488,South,39.24,1,Wholesale,David,PayPal,No,16.86
5/10/2024,P0089,437,West,2.92,2,Online,Bob,PayPal,No,12.03
5/10/2024,P0027,163,South,8.71,17,Wholesale,Alice,Credit Card,No,11.82
5/10/2024,P0030,109,North,16.71,13,Wholesale,Charlie,Cash,No,18.3
5/10/2024,P0056,247,East,13.15,17,Retail,Charlie,Cash,No,13.08
5/10/2024,P0084,116,South,41.92,13,Wholesale,Charlie,Cash,Yes,15.65
